id,ClassId,ImagePath
47596,23,training dataset/ta/TA (80).JPG
47597,23,training dataset/ta/TA (800).jpg
47598,23,training dataset/ta/TA (801).jpg
47599,23,training dataset/ta/TA (802).jpg
47600,23,training dataset/ta/TA (803).jpg
47601,23,training dataset/ta/TA (804).jpg
47602,23,training dataset/ta/TA (805).jpg
47603,23,training dataset/ta/TA (806).jpg
47604,23,training dataset/ta/TA (807).jpg
47605,23,training dataset/ta/TA (808).jpg
47606,23,training dataset/ta/TA (809).jpg
47607,23,training dataset/ta/TA (81).JPG
47608,23,training dataset/ta/TA (810).jpg
47609,23,training dataset/ta/TA (811).jpg
47610,23,training dataset/ta/TA (812).jpg
47611,23,training dataset/ta/TA (813).jpg
47612,23,training dataset/ta/TA (814).jpg
47613,23,training dataset/ta/TA (815).jpg
47614,23,training dataset/ta/TA (816).jpg
47615,23,training dataset/ta/TA (817).jpg
47616,23,training dataset/ta/TA (818).jpg
47617,23,training dataset/ta/TA (819).jpg
47618,23,training dataset/ta/TA (82).JPG
47619,23,training dataset/ta/TA (820).jpg
47620,23,training dataset/ta/TA (821).jpg
47621,23,training dataset/ta/TA (822).jpg
47622,23,training dataset/ta/TA (823).jpg
47623,23,training dataset/ta/TA (824).jpg
47624,23,training dataset/ta/TA (825).jpg
47625,23,training dataset/ta/TA (826).jpg
47626,23,training dataset/ta/TA (827).jpg
47627,23,training dataset/ta/TA (828).jpg
47628,23,training dataset/ta/TA (829).jpg
47629,23,training dataset/ta/TA (83).JPG
47630,23,training dataset/ta/TA (830).jpg
47631,23,training dataset/ta/TA (831).jpg
47632,23,training dataset/ta/TA (832).jpg
47633,23,training dataset/ta/TA (833).jpg
47634,23,training dataset/ta/TA (834).jpg
47635,23,training dataset/ta/TA (835).jpg
47636,23,training dataset/ta/TA (836).jpg
47637,23,training dataset/ta/TA (837).jpg
47638,23,training dataset/ta/TA (838).jpg
47639,23,training dataset/ta/TA (839).jpg
47640,23,training dataset/ta/TA (84).JPG
47641,23,training dataset/ta/TA (840).jpg
47642,23,training dataset/ta/TA (841).jpg
47643,23,training dataset/ta/TA (842).jpg
47644,23,training dataset/ta/TA (843).jpg
47645,23,training dataset/ta/TA (844).jpg
47646,23,training dataset/ta/TA (845).jpg
47647,23,training dataset/ta/TA (846).jpg
47648,23,training dataset/ta/TA (847).jpg
47649,23,training dataset/ta/TA (848).jpg
47650,23,training dataset/ta/TA (849).jpg
47651,23,training dataset/ta/TA (85).JPG
47652,23,training dataset/ta/TA (850).jpg
47653,23,training dataset/ta/TA (851).jpg
47654,23,training dataset/ta/TA (852).jpg
47655,23,training dataset/ta/TA (853).jpg
47656,23,training dataset/ta/TA (854).jpg
47657,23,training dataset/ta/TA (855).jpg
47658,23,training dataset/ta/TA (856).jpg
47659,23,training dataset/ta/TA (857).jpg
47660,23,training dataset/ta/TA (858).jpg
47661,23,training dataset/ta/TA (859).jpg
47662,23,training dataset/ta/TA (86).JPG
47663,23,training dataset/ta/TA (860).jpg
47664,23,training dataset/ta/TA (861).jpg
47665,23,training dataset/ta/TA (862).jpg
47666,23,training dataset/ta/TA (863).jpg
47667,23,training dataset/ta/TA (864).jpg
47668,23,training dataset/ta/TA (865).jpg
47669,23,training dataset/ta/TA (866).jpg
47670,23,training dataset/ta/TA (867).jpg
47671,23,training dataset/ta/TA (868).jpg
47672,23,training dataset/ta/TA (869).jpg
47673,23,training dataset/ta/TA (87).JPG
47674,23,training dataset/ta/TA (870).jpg
47675,23,training dataset/ta/TA (871).jpg
47676,23,training dataset/ta/TA (872).jpg
47677,23,training dataset/ta/TA (873).jpg
47678,23,training dataset/ta/TA (874).jpg
47679,23,training dataset/ta/TA (875).jpg
47680,23,training dataset/ta/TA (876).jpg
47681,23,training dataset/ta/TA (877).jpg
47682,23,training dataset/ta/TA (878).jpg
47683,23,training dataset/ta/TA (879).jpg
47684,23,training dataset/ta/TA (88).JPG
47685,23,training dataset/ta/TA (880).jpg
47686,23,training dataset/ta/TA (881).jpg
47687,23,training dataset/ta/TA (882).jpg
47688,23,training dataset/ta/TA (883).jpg
47689,23,training dataset/ta/TA (884).jpg
47690,23,training dataset/ta/TA (885).jpg
47691,23,training dataset/ta/TA (886).jpg
47692,23,training dataset/ta/TA (887).jpg
47693,23,training dataset/ta/TA (888).jpg
47694,23,training dataset/ta/TA (889).jpg
47695,23,training dataset/ta/TA (89).JPG
47696,23,training dataset/ta/TA (890).jpg
47697,23,training dataset/ta/TA (891).jpg
47698,23,training dataset/ta/TA (892).jpg
47699,23,training dataset/ta/TA (893).jpg
47700,23,training dataset/ta/TA (894).jpg
47701,23,training dataset/ta/TA (895).jpg
47702,23,training dataset/ta/TA (896).jpg
47703,23,training dataset/ta/TA (897).jpg
47704,23,training dataset/ta/TA (898).jpg
47705,23,training dataset/ta/TA (899).jpg
47706,23,training dataset/ta/TA (9).JPG
47707,23,training dataset/ta/TA (90).JPG
47708,23,training dataset/ta/TA (900).jpg
47709,23,training dataset/ta/TA (901).jpg
47710,23,training dataset/ta/TA (902).jpg
47711,23,training dataset/ta/TA (903).jpg
47712,23,training dataset/ta/TA (904).jpg
47713,23,training dataset/ta/TA (905).jpg
47714,23,training dataset/ta/TA (906).jpg
47715,23,training dataset/ta/TA (907).jpg
47716,23,training dataset/ta/TA (908).jpg
47717,23,training dataset/ta/TA (909).jpg
47718,23,training dataset/ta/TA (91).JPG
47719,23,training dataset/ta/TA (910).jpg
47720,23,training dataset/ta/TA (911).jpg
47721,23,training dataset/ta/TA (912).jpg
47722,23,training dataset/ta/TA (913).jpg
47723,23,training dataset/ta/TA (914).jpg
47724,23,training dataset/ta/TA (915).jpg
47725,23,training dataset/ta/TA (916).jpg
47726,23,training dataset/ta/TA (917).jpg
47727,23,training dataset/ta/TA (918).jpg
47728,23,training dataset/ta/TA (919).jpg
47729,23,training dataset/ta/TA (92).JPG
47730,23,training dataset/ta/TA (920).jpg
47731,23,training dataset/ta/TA (921).jpg
47732,23,training dataset/ta/TA (922).jpg
47733,23,training dataset/ta/TA (923).jpg
47734,23,training dataset/ta/TA (924).jpg
47735,23,training dataset/ta/TA (925).jpg
47736,23,training dataset/ta/TA (926).jpg
47737,23,training dataset/ta/TA (927).jpg
47738,23,training dataset/ta/TA (928).jpg
47739,23,training dataset/ta/TA (929).jpg
47740,23,training dataset/ta/TA (93).JPG
47741,23,training dataset/ta/TA (930).jpg
47742,23,training dataset/ta/TA (931).jpg
47743,23,training dataset/ta/TA (932).jpg
47744,23,training dataset/ta/TA (933).jpg
47745,23,training dataset/ta/TA (934).jpg
47746,23,training dataset/ta/TA (935).jpg
47747,23,training dataset/ta/TA (936).jpg
47748,23,training dataset/ta/TA (937).jpg
47749,23,training dataset/ta/TA (938).jpg
47750,23,training dataset/ta/TA (939).jpg
47751,23,training dataset/ta/TA (94).JPG
47752,23,training dataset/ta/TA (940).jpg
47753,23,training dataset/ta/TA (941).jpg
47754,23,training dataset/ta/TA (942).jpg
47755,23,training dataset/ta/TA (943).jpg
47756,23,training dataset/ta/TA (944).jpg
47757,23,training dataset/ta/TA (945).jpg
47758,23,training dataset/ta/TA (946).jpg
47759,23,training dataset/ta/TA (947).jpg
47760,23,training dataset/ta/TA (948).jpg
47761,23,training dataset/ta/TA (949).jpg
47762,23,training dataset/ta/TA (95).JPG
47763,23,training dataset/ta/TA (950).jpg
47764,23,training dataset/ta/TA (951).jpg
47765,23,training dataset/ta/TA (952).jpg
47766,23,training dataset/ta/TA (953).jpg
47767,23,training dataset/ta/TA (954).jpg
47768,23,training dataset/ta/TA (955).jpg
47769,23,training dataset/ta/TA (956).jpg
47770,23,training dataset/ta/TA (957).jpg
47771,23,training dataset/ta/TA (958).jpg
47772,23,training dataset/ta/TA (959).jpg
47773,23,training dataset/ta/TA (96).JPG
47774,23,training dataset/ta/TA (960).jpg
47775,23,training dataset/ta/TA (961).jpg
47776,23,training dataset/ta/TA (962).jpg
47777,23,training dataset/ta/TA (963).jpg
47778,23,training dataset/ta/TA (964).jpg
47779,23,training dataset/ta/TA (965).jpg
47780,23,training dataset/ta/TA (966).jpg
47781,23,training dataset/ta/TA (967).jpg
47782,23,training dataset/ta/TA (968).jpg
47783,23,training dataset/ta/TA (969).jpg
47784,23,training dataset/ta/TA (97).JPG
47785,23,training dataset/ta/TA (970).jpg
47786,23,training dataset/ta/TA (971).jpg
47787,23,training dataset/ta/TA (972).jpg
47788,23,training dataset/ta/TA (973).jpg
47789,23,training dataset/ta/TA (974).jpg
47790,23,training dataset/ta/TA (975).jpg
47791,23,training dataset/ta/TA (976).jpg
47792,23,training dataset/ta/TA (977).jpg
47793,23,training dataset/ta/TA (978).jpg
47794,23,training dataset/ta/TA (979).jpg
47795,23,training dataset/ta/TA (98).JPG
47796,23,training dataset/ta/TA (980).jpg
47797,23,training dataset/ta/TA (981).jpg
47798,23,training dataset/ta/TA (982).jpg
47799,23,training dataset/ta/TA (983).jpg
47800,23,training dataset/ta/TA (984).jpg
47801,23,training dataset/ta/TA (985).jpg
47802,23,training dataset/ta/TA (986).jpg
47803,23,training dataset/ta/TA (987).jpg
47804,23,training dataset/ta/TA (988).jpg
47805,23,training dataset/ta/TA (989).jpg
47806,23,training dataset/ta/TA (99).JPG
47807,23,training dataset/ta/TA (990).jpg
47808,23,training dataset/ta/TA (991).jpg
47809,23,training dataset/ta/TA (992).jpg
47810,23,training dataset/ta/TA (993).jpg
47811,23,training dataset/ta/TA (994).jpg
47812,23,training dataset/ta/TA (995).jpg
47813,23,training dataset/ta/TA (996).jpg
47814,23,training dataset/ta/TA (997).jpg
47815,23,training dataset/ta/TA (998).jpg
47816,23,training dataset/ta/TA (999).jpg
47817,23,training dataset/ta/_1002_7426384.jpg
47818,23,training dataset/ta/_1014_2204212.jpg
47819,23,training dataset/ta/_1026_9570156.jpg
47820,23,training dataset/ta/_1036_3209208.jpg
47821,23,training dataset/ta/_1051_8451069.jpg
47822,23,training dataset/ta/_1069_2249078.jpg
47823,23,training dataset/ta/_1101_6014538.jpg
47824,23,training dataset/ta/_1104_1199376.jpg
47825,23,training dataset/ta/_1112_5371070.jpg
47826,23,training dataset/ta/_1116_4373117.jpg
47827,23,training dataset/ta/_1126_3085274.jpg
47828,23,training dataset/ta/_1132_5303017.jpg
47829,23,training dataset/ta/_1138_9893969.jpg
47830,23,training dataset/ta/_1140_3322685.jpg
47831,23,training dataset/ta/_1144_7370063.jpg
47832,23,training dataset/ta/_1151_3201660.jpg
47833,23,training dataset/ta/_1162_3801827.jpg
47834,23,training dataset/ta/_1168_7781708.jpg
47835,23,training dataset/ta/_1174_7073708.jpg
47836,23,training dataset/ta/_1203_5580349.jpg
47837,23,training dataset/ta/_1208_7072847.jpg
47838,23,training dataset/ta/_1219_9183827.jpg
47839,23,training dataset/ta/_1230_4937293.jpg
47840,23,training dataset/ta/_1232_6101969.jpg
47841,23,training dataset/ta/_1236_5569278.jpg
47842,23,training dataset/ta/_1256_7952976.jpg
47843,23,training dataset/ta/_1266_3808014.jpg
47844,23,training dataset/ta/_1270_1572445.jpg
47845,23,training dataset/ta/_1284_9928988.jpg
47846,23,training dataset/ta/_1295_3550097.jpg
47847,23,training dataset/ta/_1300_329817.jpg
47848,23,training dataset/ta/_1302_744297.jpg
47849,23,training dataset/ta/_1309_8287268.jpg
47850,23,training dataset/ta/_1321_3571142.jpg
47851,23,training dataset/ta/_1323_4725562.jpg
47852,23,training dataset/ta/_1328_8936219.jpg
47853,23,training dataset/ta/_1331_3435792.jpg
47854,23,training dataset/ta/_1359_8847037.jpg
47855,23,training dataset/ta/_1360_1426257.jpg
47856,23,training dataset/ta/_1369_841411.jpg
47857,23,training dataset/ta/_1377_4656643.jpg
47858,23,training dataset/ta/_1387_1623228.jpg
47859,23,training dataset/ta/_1415_5790578.jpg
47860,23,training dataset/ta/_1427_5509764.jpg
47861,23,training dataset/ta/_1428_7299305.jpg
47862,23,training dataset/ta/_1432_1167070.jpg
47863,23,training dataset/ta/_1437_2548865.jpg
47864,23,training dataset/ta/_1439_4420701.jpg
47865,23,training dataset/ta/_1441_8532709.jpg
47866,23,training dataset/ta/_1448_8752122.jpg
47867,23,training dataset/ta/_1459_6840992.jpg
47868,23,training dataset/ta/_1460_2873473.jpg
47869,23,training dataset/ta/_1465_6595454.jpg
47870,23,training dataset/ta/_1467_522216.jpg
47871,23,training dataset/ta/_1496_1894029.jpg
47872,23,training dataset/ta/_1512_8476133.jpg
47873,23,training dataset/ta/_1519_8445208.jpg
47874,23,training dataset/ta/_1522_4538327.jpg
47875,23,training dataset/ta/_1525_8390326.jpg
47876,23,training dataset/ta/_1538_5823704.jpg
47877,23,training dataset/ta/_1560_3446217.jpg
47878,23,training dataset/ta/_1566_294308.jpg
47879,23,training dataset/ta/_1589_5907800.jpg
47880,23,training dataset/ta/_1598_6842632.jpg
47881,23,training dataset/ta/_1599_3950314.jpg
47882,23,training dataset/ta/_1620_2167930.jpg
47883,23,training dataset/ta/_1627_6169638.jpg
47884,23,training dataset/ta/_1629_5390764.jpg
47885,23,training dataset/ta/_1640_995903.jpg
47886,23,training dataset/ta/_1644_9136025.jpg
47887,23,training dataset/ta/_1649_3575268.jpg
47888,23,training dataset/ta/_1671_5640480.jpg
47889,23,training dataset/ta/_1675_5068349.jpg
47890,23,training dataset/ta/_1685_5680874.jpg
47891,23,training dataset/ta/_1688_8795664.jpg
47892,23,training dataset/ta/_1695_7517643.jpg
47893,23,training dataset/ta/_1704_7261807.jpg
47894,23,training dataset/ta/_1708_9415864.jpg
47895,23,training dataset/ta/_1710_5449183.jpg
47896,23,training dataset/ta/_1721_1649225.jpg
47897,23,training dataset/ta/_1726_6013431.jpg
47898,23,training dataset/ta/_1727_8744851.jpg
47899,23,training dataset/ta/_1733_3519566.jpg
47900,23,training dataset/ta/_1737_7240987.jpg
47901,23,training dataset/ta/_1748_4562374.jpg
47902,23,training dataset/ta/_1753_9369408.jpg
47903,23,training dataset/ta/_1764_5760414.jpg
47904,23,training dataset/ta/_1795_4929001.jpg
47905,23,training dataset/ta/_1803_1533630.jpg
47906,23,training dataset/ta/_186_3481353.jpg
47907,23,training dataset/ta/_213_1960804.jpg
47908,23,training dataset/ta/_226_9920569.jpg
47909,23,training dataset/ta/_236_5367493.jpg
47910,23,training dataset/ta/_269_2778048.jpg
47911,23,training dataset/ta/_272_4445473.jpg
47912,23,training dataset/ta/_275_2998003.jpg
47913,23,training dataset/ta/_276_1454048.jpg
47914,23,training dataset/ta/_278_6788716.jpg
47915,23,training dataset/ta/_291_3956909.jpg
47916,23,training dataset/ta/_292_5999229.jpg
47917,23,training dataset/ta/_294_8284946.jpg
47918,23,training dataset/ta/_301_2077695.jpg
47919,23,training dataset/ta/_304_9935853.jpg
47920,23,training dataset/ta/_323_7491421.jpg
47921,23,training dataset/ta/_330_9263408.jpg
47922,23,training dataset/ta/_333_5998621.jpg
47923,23,training dataset/ta/_339_6755556.jpg
47924,23,training dataset/ta/_343_638527.jpg
47925,23,training dataset/ta/_345_3510279.jpg
47926,23,training dataset/ta/_355_2488542.jpg
47927,23,training dataset/ta/_360_3095054.jpg
47928,23,training dataset/ta/_364_9179755.jpg
47929,23,training dataset/ta/_368_8055521.jpg
47930,23,training dataset/ta/_369_2448722.jpg
47931,23,training dataset/ta/_370_7172987.jpg
47932,23,training dataset/ta/_380_4985752.jpg
47933,23,training dataset/ta/_382_4494785.jpg
47934,23,training dataset/ta/_390_8928664.jpg
47935,23,training dataset/ta/_394_2543211.jpg
47936,23,training dataset/ta/_396_9883523.jpg
47937,23,training dataset/ta/_404_1412201.jpg
47938,23,training dataset/ta/_405_8734323.jpg
47939,23,training dataset/ta/_412_6251837.jpg
47940,23,training dataset/ta/_418_9657858.jpg
47941,23,training dataset/ta/_425_91160.jpg
47942,23,training dataset/ta/_430_7373356.jpg
47943,23,training dataset/ta/_437_4853894.jpg
47944,23,training dataset/ta/_445_4317046.jpg
47945,23,training dataset/ta/_468_9339547.jpg
47946,23,training dataset/ta/_488_2810610.jpg
47947,23,training dataset/ta/_491_4019156.jpg
47948,23,training dataset/ta/_498_4435143.jpg
47949,23,training dataset/ta/_501_8341446.jpg
47950,23,training dataset/ta/_504_3211741.jpg
47951,23,training dataset/ta/_505_4641125.jpg
47952,23,training dataset/ta/_513_2162977.jpg
47953,23,training dataset/ta/_527_7711344.jpg
47954,23,training dataset/ta/_528_9065833.jpg
47955,23,training dataset/ta/_570_4565333.jpg
47956,23,training dataset/ta/_579_2044395.jpg
47957,23,training dataset/ta/_585_3140263.jpg
47958,23,training dataset/ta/_589_2029636.jpg
47959,23,training dataset/ta/_608_7315142.jpg
47960,23,training dataset/ta/_614_1834263.jpg
47961,23,training dataset/ta/_630_8151104.jpg
47962,23,training dataset/ta/_632_31438.jpg
47963,23,training dataset/ta/_660_9974752.jpg
47964,23,training dataset/ta/_666_5002804.jpg
47965,23,training dataset/ta/_670_9468548.jpg
47966,23,training dataset/ta/_684_4453626.jpg
47967,23,training dataset/ta/_689_6607390.jpg
47968,23,training dataset/ta/_692_7082385.jpg
47969,23,training dataset/ta/_706_2859711.jpg
47970,23,training dataset/ta/_726_1479519.jpg
47971,23,training dataset/ta/_737_9757606.jpg
47972,23,training dataset/ta/_738_195318.jpg
47973,23,training dataset/ta/_73_2453695.jpg
47974,23,training dataset/ta/_743_1831890.jpg
47975,23,training dataset/ta/_756_8856072.jpg
47976,23,training dataset/ta/_765_48985.jpg
47977,23,training dataset/ta/_769_8811199.jpg
47978,23,training dataset/ta/_770_4492797.jpg
47979,23,training dataset/ta/_771_8182758.jpg
47980,23,training dataset/ta/_772_3965728.jpg
47981,23,training dataset/ta/_797_6389291.jpg
47982,23,training dataset/ta/_818_2500497.jpg
47983,23,training dataset/ta/_830_8473046.jpg
47984,23,training dataset/ta/_831_1006272.jpg
47985,23,training dataset/ta/_850_5253570.jpg
47986,23,training dataset/ta/_855_3343840.jpg
47987,23,training dataset/ta/_859_1284012.jpg
47988,23,training dataset/ta/_85_4141878.jpg
47989,23,training dataset/ta/_865_2796809.jpg
47990,23,training dataset/ta/_890_6605593.jpg
47991,23,training dataset/ta/_904_9021159.jpg
47992,23,training dataset/ta/_909_3505385.jpg
47993,23,training dataset/ta/_921_3935241.jpg
47994,23,training dataset/ta/_942_9713443.jpg
47995,23,training dataset/ta/_951_6034778.jpg
47996,23,training dataset/ta/_958_7948592.jpg
47997,23,training dataset/ta/_979_2118717.jpg
47998,23,training dataset/ta/_981_9225873.jpg
47999,23,training dataset/ta/_986_1113147.jpg
48000,23,training dataset/ta/_987_8428582.jpg
48001,24,training dataset/taa/TAA (1).JPG
48002,24,training dataset/taa/TAA (10).JPG
48003,24,training dataset/taa/TAA (100).JPG
48004,24,training dataset/taa/TAA (1000).jpg
48005,24,training dataset/taa/TAA (1001).jpg
48006,24,training dataset/taa/TAA (1002).jpg
48007,24,training dataset/taa/TAA (1003).jpg
48008,24,training dataset/taa/TAA (1004).jpg
48009,24,training dataset/taa/TAA (1005).jpg
48010,24,training dataset/taa/TAA (1006).jpg
48011,24,training dataset/taa/TAA (1007).jpg
48012,24,training dataset/taa/TAA (1008).jpg
48013,24,training dataset/taa/TAA (1009).jpg
48014,24,training dataset/taa/TAA (101).JPG
48015,24,training dataset/taa/TAA (1010).jpg
48016,24,training dataset/taa/TAA (1011).jpg
48017,24,training dataset/taa/TAA (1012).jpg
48018,24,training dataset/taa/TAA (1013).jpg
48019,24,training dataset/taa/TAA (1014).jpg
48020,24,training dataset/taa/TAA (1015).jpg
48021,24,training dataset/taa/TAA (1016).jpg
48022,24,training dataset/taa/TAA (1017).jpg
48023,24,training dataset/taa/TAA (1018).jpg
48024,24,training dataset/taa/TAA (1019).jpg
48025,24,training dataset/taa/TAA (102).JPG
48026,24,training dataset/taa/TAA (1020).jpg
48027,24,training dataset/taa/TAA (1021).jpg
48028,24,training dataset/taa/TAA (1022).jpg
48029,24,training dataset/taa/TAA (1023).jpg
48030,24,training dataset/taa/TAA (1024).jpg
48031,24,training dataset/taa/TAA (1025).jpg
48032,24,training dataset/taa/TAA (1026).jpg
48033,24,training dataset/taa/TAA (1027).jpg
48034,24,training dataset/taa/TAA (1028).jpg
48035,24,training dataset/taa/TAA (1029).jpg
48036,24,training dataset/taa/TAA (103).JPG
48037,24,training dataset/taa/TAA (1030).jpg
48038,24,training dataset/taa/TAA (1031).jpg
48039,24,training dataset/taa/TAA (1032).jpg
48040,24,training dataset/taa/TAA (1033).jpg
48041,24,training dataset/taa/TAA (1034).jpg
48042,24,training dataset/taa/TAA (1035).jpg
48043,24,training dataset/taa/TAA (1036).jpg
48044,24,training dataset/taa/TAA (1037).jpg
48045,24,training dataset/taa/TAA (1038).jpg
48046,24,training dataset/taa/TAA (1039).jpg
48047,24,training dataset/taa/TAA (104).JPG
48048,24,training dataset/taa/TAA (1040).jpg
48049,24,training dataset/taa/TAA (1041).jpg
48050,24,training dataset/taa/TAA (1042).jpg
48051,24,training dataset/taa/TAA (1043).jpg
48052,24,training dataset/taa/TAA (1044).jpg
48053,24,training dataset/taa/TAA (1045).jpg
48054,24,training dataset/taa/TAA (1046).jpg
48055,24,training dataset/taa/TAA (1047).jpg
48056,24,training dataset/taa/TAA (1048).jpg
48057,24,training dataset/taa/TAA (1049).jpg
48058,24,training dataset/taa/TAA (105).JPG
48059,24,training dataset/taa/TAA (1050).jpg
48060,24,training dataset/taa/TAA (1051).jpg
48061,24,training dataset/taa/TAA (1052).jpg
48062,24,training dataset/taa/TAA (1053).jpg
48063,24,training dataset/taa/TAA (1054).jpg
48064,24,training dataset/taa/TAA (1055).jpg
48065,24,training dataset/taa/TAA (1056).jpg
48066,24,training dataset/taa/TAA (1057).jpg
48067,24,training dataset/taa/TAA (1058).jpg
48068,24,training dataset/taa/TAA (1059).jpg
48069,24,training dataset/taa/TAA (106).JPG
48070,24,training dataset/taa/TAA (1060).jpg
48071,24,training dataset/taa/TAA (1061).jpg
48072,24,training dataset/taa/TAA (1062).jpg
48073,24,training dataset/taa/TAA (1063).jpg
48074,24,training dataset/taa/TAA (1064).jpg
48075,24,training dataset/taa/TAA (1065).jpg
48076,24,training dataset/taa/TAA (1066).jpg
48077,24,training dataset/taa/TAA (1067).jpg
48078,24,training dataset/taa/TAA (1068).jpg
48079,24,training dataset/taa/TAA (1069).jpg
48080,24,training dataset/taa/TAA (107).JPG
48081,24,training dataset/taa/TAA (1070).jpg
48082,24,training dataset/taa/TAA (1071).jpg
48083,24,training dataset/taa/TAA (1072).jpg
48084,24,training dataset/taa/TAA (1073).jpg
48085,24,training dataset/taa/TAA (1074).jpg
48086,24,training dataset/taa/TAA (1075).jpg
48087,24,training dataset/taa/TAA (1076).jpg
48088,24,training dataset/taa/TAA (1077).jpg
48089,24,training dataset/taa/TAA (1078).jpg
48090,24,training dataset/taa/TAA (1079).jpg
48091,24,training dataset/taa/TAA (108).JPG
48092,24,training dataset/taa/TAA (1080).jpg
48093,24,training dataset/taa/TAA (1081).jpg
48094,24,training dataset/taa/TAA (1082).jpg
48095,24,training dataset/taa/TAA (1083).jpg
48096,24,training dataset/taa/TAA (1084).jpg
48097,24,training dataset/taa/TAA (1085).jpg
48098,24,training dataset/taa/TAA (1086).jpg
48099,24,training dataset/taa/TAA (1087).jpg
48100,24,training dataset/taa/TAA (1088).jpg
48101,24,training dataset/taa/TAA (1089).jpg
48102,24,training dataset/taa/TAA (109).JPG
48103,24,training dataset/taa/TAA (1090).jpg
48104,24,training dataset/taa/TAA (1091).jpg
48105,24,training dataset/taa/TAA (1092).jpg
48106,24,training dataset/taa/TAA (1093).jpg
48107,24,training dataset/taa/TAA (1094).jpg
48108,24,training dataset/taa/TAA (1095).jpg
48109,24,training dataset/taa/TAA (1096).jpg
48110,24,training dataset/taa/TAA (1097).jpg
48111,24,training dataset/taa/TAA (1098).jpg
48112,24,training dataset/taa/TAA (1099).jpg
48113,24,training dataset/taa/TAA (11).JPG
48114,24,training dataset/taa/TAA (110).JPG
48115,24,training dataset/taa/TAA (1100).jpg
48116,24,training dataset/taa/TAA (1101).jpg
48117,24,training dataset/taa/TAA (1102).jpg
48118,24,training dataset/taa/TAA (1103).jpg
48119,24,training dataset/taa/TAA (1104).jpg
48120,24,training dataset/taa/TAA (1105).jpg
48121,24,training dataset/taa/TAA (1106).jpg
48122,24,training dataset/taa/TAA (1107).jpg
48123,24,training dataset/taa/TAA (1108).jpg
48124,24,training dataset/taa/TAA (1109).jpg
48125,24,training dataset/taa/TAA (111).JPG
48126,24,training dataset/taa/TAA (1110).jpg
48127,24,training dataset/taa/TAA (1111).jpg
48128,24,training dataset/taa/TAA (1112).jpg
48129,24,training dataset/taa/TAA (1113).jpg
48130,24,training dataset/taa/TAA (1114).jpg
48131,24,training dataset/taa/TAA (1115).jpg
48132,24,training dataset/taa/TAA (1116).jpg
48133,24,training dataset/taa/TAA (1117).jpg
48134,24,training dataset/taa/TAA (1118).jpg
48135,24,training dataset/taa/TAA (1119).jpg
48136,24,training dataset/taa/TAA (112).JPG
48137,24,training dataset/taa/TAA (1120).jpg
48138,24,training dataset/taa/TAA (1121).jpg
48139,24,training dataset/taa/TAA (1122).jpg
48140,24,training dataset/taa/TAA (1123).jpg
48141,24,training dataset/taa/TAA (1124).jpg
48142,24,training dataset/taa/TAA (1125).jpg
48143,24,training dataset/taa/TAA (1126).jpg
48144,24,training dataset/taa/TAA (1127).jpg
48145,24,training dataset/taa/TAA (1128).jpg
48146,24,training dataset/taa/TAA (1129).jpg
48147,24,training dataset/taa/TAA (113).JPG
48148,24,training dataset/taa/TAA (1130).jpg
48149,24,training dataset/taa/TAA (1131).jpg
48150,24,training dataset/taa/TAA (1132).jpg
48151,24,training dataset/taa/TAA (1133).jpg
48152,24,training dataset/taa/TAA (1134).jpg
48153,24,training dataset/taa/TAA (1135).jpg
48154,24,training dataset/taa/TAA (1136).jpg
48155,24,training dataset/taa/TAA (1137).jpg
48156,24,training dataset/taa/TAA (1138).jpg
48157,24,training dataset/taa/TAA (1139).jpg
48158,24,training dataset/taa/TAA (114).JPG
48159,24,training dataset/taa/TAA (1140).jpg
48160,24,training dataset/taa/TAA (1141).jpg
48161,24,training dataset/taa/TAA (1142).jpg
48162,24,training dataset/taa/TAA (1143).jpg
48163,24,training dataset/taa/TAA (1144).jpg
48164,24,training dataset/taa/TAA (1145).jpg
48165,24,training dataset/taa/TAA (1146).jpg
48166,24,training dataset/taa/TAA (1147).jpg
48167,24,training dataset/taa/TAA (1148).jpg
48168,24,training dataset/taa/TAA (1149).jpg
48169,24,training dataset/taa/TAA (115).JPG
48170,24,training dataset/taa/TAA (1150).jpg
48171,24,training dataset/taa/TAA (1151).jpg
48172,24,training dataset/taa/TAA (1152).jpg
48173,24,training dataset/taa/TAA (1153).jpg
48174,24,training dataset/taa/TAA (1154).jpg
48175,24,training dataset/taa/TAA (1155).jpg
48176,24,training dataset/taa/TAA (1156).jpg
48177,24,training dataset/taa/TAA (1157).jpg
48178,24,training dataset/taa/TAA (1158).jpg
48179,24,training dataset/taa/TAA (1159).jpg
48180,24,training dataset/taa/TAA (116).JPG
48181,24,training dataset/taa/TAA (1160).jpg
48182,24,training dataset/taa/TAA (1161).jpg
48183,24,training dataset/taa/TAA (1162).jpg
48184,24,training dataset/taa/TAA (1163).jpg
48185,24,training dataset/taa/TAA (1164).jpg
48186,24,training dataset/taa/TAA (1165).jpg
48187,24,training dataset/taa/TAA (1166).jpg
48188,24,training dataset/taa/TAA (1167).jpg
48189,24,training dataset/taa/TAA (1168).jpg
48190,24,training dataset/taa/TAA (1169).jpg
48191,24,training dataset/taa/TAA (117).JPG
48192,24,training dataset/taa/TAA (1170).jpg
48193,24,training dataset/taa/TAA (1171).jpg
